,Ticker,Name,Sector,Industry
570,CBM,Cambrex Corporation.,Healthcare,Biotechnology
571,CBMX,CombiMatrix Corporation,Healthcare,Medical Laboratories & Research
572,CBMXW,CombiMatrix Corporation,,
573,CBNJ,"Cape Bancorp, Inc.",Financial,Regional - Northeast Banks
574,CBNK,"Chicopee Bancorp, Inc.",Financial,Savings & Loans
575,CBOE,"CBOE Holdings, Inc.",Financial,Diversified Investments
576,CBPO,"China Biologic Products, Inc.",Healthcare,Biotechnology
577,CBR,"Ciber, Inc.",Technology,Information Technology Services
578,CBRL,"Cracker Barrel Old Country Store, Inc.",Services,Restaurants
579,CBRX,Columbia Laboratories Inc.,Healthcare,Drug Delivery
580,CBS,CBS Corporation,Services,Entertainment - Diversified
581,CBSH,"Commerce Bancshares, Inc.",Financial,Regional - Midwest Banks
582,CBST,Cubist Pharmaceuticals Inc.,Healthcare,Biotechnology
583,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals
584,CBU,Community Bank System Inc.,Financial,Regional - Midwest Banks
585,CBZ,"CBIZ, Inc.",Services,Business Services
586,CCBG,Capital City Bank Group Inc.,Financial,Regional - Mid-Atlantic Banks
587,CCF,Chase Corporation,Industrial Goods,Industrial Equipment & Components
588,CCC,Calgon Carbon Corporation,Industrial Goods,Pollution & Treatment Controls
589,CCE,Coca-Cola Enterprises Inc.,Consumer Goods,Beverages - Soft Drinks
590,CCG,"Campus Crest Communities, Inc.",Financial,REIT - Diversified
591,CCI,Crown Castle International Corp.,Technology,Diversified Communication Services
592,CCIX,"Coleman Cable, Inc.",,
593,CCK,Crown Holdings Inc.,Consumer Goods,Packaging & Containers
594,CCL,Carnival Corporation,Services,Resorts & Casinos
595,CCMP,Cabot Microelectronics Corporation,Technology,Semiconductor - Integrated Circuits
596,CCNE,CNB Financial Corp.,Financial,Regional - Northeast Banks
597,CCO,Clear Channel Outdoor Holdings Inc.,Services,Marketing Services
598,CCOI,"Cogent Communications Group, Inc.",Technology,Diversified Communication Services
599,CCRN,"Cross Country Healthcare, Inc.",Services,Staffing & Outsourcing Services
600,CCUR,Concurrent Computer Corporation,Technology,Computer Based Systems
601,CDI,CDI Corp.,Services,Staffing & Outsourcing Services
602,CDE,"Coeur Mining, Inc.",Basic Materials,Silver
603,CDII,"CD International Enterprises, Inc.",Services,Business Services
604,CDR,"Cedar Realty Trust, Inc.",Financial,REIT - Retail
605,CDXS,"Codexis, Inc.",Healthcare,Biotechnology
606,CDNS,Cadence Design Systems Inc.,Technology,Application Software
607,CDZI,Cadiz Inc.,Utilities,Water Utilities
608,CEB,Corporate Executive Board Co.,Services,Management Services
609,CECE,CECO Environmental Corp.,Industrial Goods,Pollution & Treatment Controls
610,CDTI,Clean Diesel Technologies Inc.,Industrial Goods,Pollution & Treatment Controls
611,CECO,Career Education Corp.,Services,Education & Training Services
612,CELG,Celgene Corporation,Healthcare,Biotechnology
613,CELGZ,Celgene Corporation,,
614,CEMP,"Cempra, Inc.",Healthcare,Biotechnology
615,CENT,Central Garden & Pet Company,Consumer Goods,Food - Major Diversified
616,CENTA,Central Garden & Pet Company,,
617,CEMI,"Chembio Diagnostics, Inc.",Healthcare,Diagnostic Substances
618,CENX,Century Aluminum Co.,Basic Materials,Aluminum
619,CEP,Constellation Energy Partners LLC,Basic Materials,Oil & Gas Drilling & Exploration
620,CERN,Cerner Corporation,Technology,Healthcare Information Services
621,CERS,Cerus Corporation,Healthcare,Biotechnology
622,CETV,Central European Media Enterprises Ltd.,Services,Broadcasting - TV
623,CEVA,CEVA Inc.,Technology,Semiconductor - Specialized
624,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Chemicals
625,CFBK,Central Federal Corp.,Financial,Savings & Loans
626,CERE,"Ceres, Inc.",Basic Materials,Agricultural Chemicals
627,CFFN,"Capitol Federal Financial, Inc.",Financial,Savings & Loans
628,CFFI,,Financial,Regional - Mid-Atlantic Banks
629,CFI,"Culp, Inc.",Industrial Goods,Textile Industrial
630,CFNL,Cardinal Financial Corp.,Financial,Regional - Southeast Banks
631,CFNB,California First National Bancorp,Financial,Regional - Pacific Banks
632,CFN,CareFusion Corporation,Healthcare,Medical Instruments & Supplies
633,CFR,"Cullen/Frost Bankers, Inc.",Financial,Regional - Southwest Banks
634,CFX,Colfax Corporation,Industrial Goods,Diversified Machinery
635,CG,The Carlyle Group LP,Financial,Asset Management
636,CGA,"China Green Agriculture, Inc.",Basic Materials,Agricultural Chemicals
637,CGNX,Cognex Corporation,Technology,Scientific & Technical Instruments
638,CGI,Celadon Group Inc.,Services,Trucking
639,CHD,Church & Dwight Co. Inc.,Consumer Goods,Cleaning Products
640,CHDX,Chindex International Inc.,Services,Medical Equipment Wholesale
641,CHBT,"China-Biotics, Inc.",,
642,CHE,Chemed Corp.,Healthcare,Home Health Care
643,CHEF,"The Chefs' Warehouse, Inc.",Services,Food Wholesale
644,CHCI,"Comstock Holding Companies, Inc.",Industrial Goods,Residential Construction
645,CHEV,Cheviot Financial Corp.,Financial,Money Center Banks
646,CHFC,Chemical Financial Corporation,Financial,Regional - Midwest Banks
647,CHCO,City Holding Co.,Financial,Regional - Mid-Atlantic Banks
648,CHFN,Charter Financial Corporation,Financial,Regional - Mid-Atlantic Banks
649,CHGS,"China Gengsheng Minerals, Inc.",Basic Materials,Nonmetallic Mineral Mining
650,CHH,Choice Hotels International Inc.,Services,Lodging
651,CHK,Chesapeake Energy Corporation,Basic Materials,Independent Oil & Gas
652,CHKE,Cherokee Inc.,Services,Apparel Stores
653,CHLN,"China Housing and Land Development, Inc.",Financial,Real Estate Development
654,CHMG,Chemung Financial Corporation,Financial,Regional - Pacific Banks
655,CHMP,Champion Industries Inc.,Consumer Goods,Business Equipment
656,CHMT,Chemtura Corporation,Basic Materials,Specialty Chemicals
657,CHRW,CH Robinson Worldwide Inc.,Services,Air Delivery & Freight Services
658,CHS,Chico's FAS Inc.,Services,Apparel Stores
659,CHSCP,"CHS, Inc.",,
660,CHTP,Chelsea Therapeutics International Ltd.,Healthcare,Biotechnology
661,CHSP,Chesapeake Lodging Trust,Financial,REIT - Hotel/Motel
662,CHUY,"Chuy's Holdings, Inc.",Services,Restaurants
663,CHYR,ChyronHego Corp.,Technology,Application Software
664,CI,Cigna Corp.,Healthcare,Health Care Plans
665,CIDM,Cinedigm Corp.,Services,Entertainment - Diversified
666,CIEN,Ciena Corporation,Technology,Communication Equipment
667,CIFC,CIFC Corp.,Financial,Asset Management
668,CIM,Chimera Investment Corporation,Financial,REIT - Diversified
669,CINF,Cincinnati Financial Corp.,Financial,Property & Casualty Insurance
670,CIR,"CIRCOR International, Inc.",Industrial Goods,Industrial Equipment & Components
671,CIT,CIT Group Inc.,Financial,Credit Services
672,CITZ,CFS Bancorp Inc.,,
673,CIX,CompX International Inc.,Services,Security & Protection Services
674,CIZN,Citizens Holding Company,Financial,Regional - Northeast Banks
675,CJJD,"China Jo-Jo Drugstores, Inc.",Services,Drug Stores
676,CKP,Checkpoint Systems Inc.,Services,Security & Protection Services
677,CL,Colgate-Palmolive Co.,Consumer Goods,Personal Products
678,CLB,Core Laboratories NV,Basic Materials,Oil & Gas Equipment & Services
679,CLBH,Carolina Bank Holdings Inc.,Financial,Regional - Mid-Atlantic Banks
680,CLC,CLARCOR Inc.,Industrial Goods,Pollution & Treatment Controls
681,CLCT,Collectors Universe Inc.,Services,Business Services
682,CLD,Cloud Peak Energy Inc.,Basic Materials,Industrial Metals & Minerals
683,CLDT,Chatham Lodging Trust,Financial,REIT - Hotel/Motel
684,CKX,CKX Lands Inc.,Financial,Property Management
685,CLDX,"Celldex Therapeutics, Inc.",Healthcare,Biotechnology
686,CLF,Cliffs Natural Resources Inc.,Basic Materials,Industrial Metals & Minerals
687,CLFD,"Clearfield, Inc.",Technology,Communication Equipment
688,CLIR,Clearsign Combustion Corp.,Industrial Goods,Pollution & Treatment Controls
689,CLMS,Calamos Asset Management Inc.,Financial,Asset Management
690,CLNE,Clean Energy Fuels Corp.,Utilities,Gas Utilities
691,CLNT,"Cleantech Solutions International, Inc.",Industrial Goods,Diversified Machinery
692,CLNY,"Colony Financial, Inc.",Financial,REIT - Diversified
693,CLR,"Continental Resources, Inc.",Basic Materials,Independent Oil & Gas
694,CLRO,"ClearOne, Inc.",Technology,Communication Equipment
695,CLRX,"CollabRx, Inc.",Technology,Application Software
696,CLSN,Celsion Corp.,Healthcare,Biotechnology
697,CLW,Clearwater Paper Corporation,Consumer Goods,Paper & Paper Products
698,CLVS,"Clovis Oncology, Inc.",Healthcare,Biotechnology
699,CLX,The Clorox Company,Consumer Goods,Housewares & Accessories
700,CLUB,Town Sports International Holdings Inc.,Services,Sporting Activities
701,CMC,Commercial Metals Company,Basic Materials,Steel & Iron
702,CMA,Comerica Incorporated,Financial,Money Center Banks
703,CMCO,Columbus McKinnon Corporation,Industrial Goods,Farm & Construction Machinery
704,CMCSK,Comcast Corporation,,
705,CME,CME Group Inc.,Financial,Investment Brokerage - National
706,CMCSA,Comcast Corporation,Services,Entertainment - Diversified
707,CMFO,China Marine Food Group Limited,Consumer Goods,Processed & Packaged Goods
708,CMG,"Chipotle Mexican Grill, Inc.",Services,Restaurants
709,CMI,Cummins Inc.,Industrial Goods,Diversified Machinery
710,CMKG,"mktg, inc.",Services,Marketing Services
711,CMLP,Crestwood Midstream Partners LP,Basic Materials,Oil & Gas Pipelines
712,CMLS,Cumulus Media Inc.,Services,Broadcasting - Radio
713,CMP,Compass Minerals International Inc.,Basic Materials,Industrial Metals & Minerals
714,CMRO,"Comarco, Inc.",Technology,Communication Equipment
715,CMN,Cantel Medical Corp.,Healthcare,Medical Instruments & Supplies
716,CMRX,"Chimerix, Inc.",Healthcare,Biotechnology
717,CMTL,Comtech Telecommunications Corp.,Technology,Communication Equipment
718,CNBKA,Century Bancorp Inc.,Financial,Regional - Northeast Banks
719,CNC,Centene Corp.,Healthcare,Health Care Plans
720,CNDO,"Coronado Biosciences, Inc.",Healthcare,Biotechnology
721,CNK,Cinemark Holdings Inc.,Services,"Movie Production, Theaters"
722,CNL,Cleco Corporation,Utilities,Electric Utilities
723,CNA,CNA Financial Corporation,Financial,Property & Casualty Insurance
724,CNBC,"Center Bancorp, Inc.",Financial,Regional - Northeast Banks
725,CNO,"CNO Financial Group, Inc.",Financial,Accident & Health Insurance
726,CNMD,CONMED Corporation,Healthcare,Medical Appliances & Equipment
727,CNOB,"ConnectOne Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks
728,CNQR,"Concur Technologies, Inc.",Technology,Technical & System Software
729,CNS,Cohen & Steers Inc.,Financial,Asset Management
730,CNSI,"Comverse, Inc.",Services,Business Services
731,CNSL,Consolidated Communications Holdings Inc.,Technology,Telecom Services - Domestic
732,CNW,Con-way Inc.,Services,Trucking
733,CNX,CONSOL Energy Inc.,Basic Materials,Independent Oil & Gas
734,CNYD,"China Yida Holding, Co.",Services,Personal Services
735,COBK,"Colonial Financial Services, Inc.",Financial,Regional - Northeast Banks
736,COBZ,CoBiz Financial Inc.,Financial,Regional - Southwest Banks
737,COCO,Corinthian Colleges Inc.,Services,Education & Training Services
738,CODI,Compass Diversified Holdings,Conglomerates,Conglomerates
739,COF,Capital One Financial Corporation,Financial,Credit Services
740,COG,Cabot Oil & Gas Corporation,Basic Materials,Independent Oil & Gas
741,COH,"Coach, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories
742,COHR,Coherent Inc.,Technology,Scientific & Technical Instruments
743,COKE,Coca-Cola Bottling Co. Consolidated,Consumer Goods,Beverages - Soft Drinks
744,COL,Rockwell Collins Inc.,Industrial Goods,Aerospace/Defense Products & Services
745,COHU,"Cohu, Inc.",Technology,Semiconductor Equipment & Materials
746,COLB,Columbia Banking System Inc.,Financial,Savings & Loans
747,COLM,Columbia Sportswear Company,Consumer Goods,Textile - Apparel Clothing
748,CONN,Conns Inc.,Services,Electronics Stores
749,COO,The Cooper Companies Inc.,Healthcare,Medical Instruments & Supplies
750,COOL,Majesco Entertainment Co.,Technology,Multimedia & Graphics Software
751,COP,ConocoPhillips,Basic Materials,Independent Oil & Gas
752,COR,CoreSite Realty Corporation,Financial,REIT - Office
753,CORT,Corcept Therapeutics Incorporated,Healthcare,Biotechnology
754,CORX,"Cortex Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other
755,COSI,Cosi Inc.,Services,Restaurants
756,COST,Costco Wholesale Corporation,Services,"Discount, Variety Stores"
757,COT,Cott Corporation,Consumer Goods,Beverages - Soft Drinks
758,COV,Covidien plc,Healthcare,Medical Instruments & Supplies
759,COVR,Cover-All Technologies Inc.,,
760,COWN,"Cowen Group, Inc.",Financial,Investment Brokerage - National
761,CPAH,CounterPath Corporation,,
762,CPB,Campbell Soup Company,Consumer Goods,Processed & Packaged Goods
763,CPE,Callon Petroleum Company,Basic Materials,Independent Oil & Gas
764,CPF,Central Pacific Financial Corp.,Financial,Regional - Pacific Banks
765,CPGI,China Shengda Packaging Group Inc.,Consumer Goods,Packaging & Containers
766,CPHD,Cepheid,Technology,Scientific & Technical Instruments
767,CPIX,"Cumberland Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other
768,CPHC,Canterbury Park Holding Corporation,Services,Gaming Activities
769,CPN,Calpine Corp.,Utilities,Electric Utilities
770,CPRT,"Copart, Inc.",Services,Auto Dealerships
771,CPLA,Capella Education Co.,Services,Education & Training Services
772,CPRX,Catalyst Pharmaceutical Partners Inc.,Healthcare,Drugs - Generic
773,CPSI,Computer Programs & Systems Inc.,Technology,Healthcare Information Services
774,CPSL,"China Precision Steel, Inc.",Basic Materials,Steel & Iron
775,CPST,Capstone Turbine Corp.,Industrial Goods,Industrial Electrical Equipment
776,CPT,Camden Property Trust,Financial,REIT - Residential
777,CRAI,CRA International Inc.,Services,Management Services
778,CPWR,Compuware Corporation,Technology,Application Software
779,CRAY,Cray Inc.,Technology,Diversified Computer Systems
780,CRDC,Cardica Inc.,Healthcare,Medical Instruments & Supplies
781,CREE,"Cree, Inc.",Technology,Semiconductor Equipment & Materials
782,CRIS,"Curis, Inc.",Healthcare,Biotechnology
783,CRK,Comstock Resources Inc.,Basic Materials,Independent Oil & Gas
784,CRL,"Charles River Laboratories International, Inc.",Healthcare,Medical Laboratories & Research
785,CRMD,"CorMedix, Inc.",Healthcare,Biotechnology
786,CRMT,America's Car-Mart Inc.,Services,Auto Dealerships
787,CROX,"Crocs, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories
788,CRMB,"Crumbs Bake Shop, Inc.",Consumer Goods,Food - Major Diversified
789,CRR,CARBO Ceramics Inc.,Basic Materials,Oil & Gas Equipment & Services
790,CRRC,Courier Corporation,Services,Publishing - Books
791,CRRS,"Corporate Resource Services, Inc.",Services,Staffing & Outsourcing Services
792,CRS,Carpenter Technology Corp.,Industrial Goods,Metal Fabrication
793,CRTX,Cornerstone Therapeutics Inc.,,
794,CRUS,Cirrus Logic Inc.,Technology,Semiconductor - Specialized
795,CRV,Coast Distribution System Inc.,Services,Auto Parts Wholesale
796,CRVL,CorVel Corporation,Financial,Insurance Brokers
797,CRVP,"Crystal Rock Holdings, Inc.",Consumer Goods,Beverages - Soft Drinks
798,CRWS,"Crown Crafts, Inc.",Consumer Goods,Textile - Apparel Clothing
799,CRY,CryoLife Inc.,Healthcare,Medical Appliances & Equipment
800,CSBK,Clifton Bancorp Inc.,Financial,Savings & Loans
801,CSCD,Cascade Microtech Inc.,Technology,Semiconductor Equipment & Materials
802,CSC,Computer Sciences Corporation,Technology,Information Technology Services
803,CSCO,"Cisco Systems, Inc.",Technology,Networking & Communication Devices
804,CSFL,"CenterState Banks, Inc.",Financial,Regional - Southeast Banks
805,CSGP,CoStar Group Inc.,Financial,Property Management
806,CSGS,CSG Systems International Inc.,Technology,Business Software & Services
807,CSH,"Cash America International, Inc.",Financial,Credit Services
808,CSHB,Community Shores Bank Corp.,Financial,Regional - Southwest Banks
809,CSII,Cardiovascular Systems Inc.,Healthcare,Medical Appliances & Equipment
810,CSL,Carlisle Companies Incorporated,Consumer Goods,Rubber & Plastics
811,CSOD,"Cornerstone OnDemand, Inc.",Technology,Application Software
812,CSPI,CSP Inc.,Technology,Information Technology Services
813,CSS,CSS Industries Inc.,Services,"Specialty Retail, Other"
814,CST,"CST Brands, Inc.",Services,"Specialty Retail, Other"
815,CSV,Carriage Services Inc.,Services,Personal Services
816,CSWC,Capital Southwest Corporation,Financial,Asset Management
817,CSX,CSX Corp.,Services,Railroads
818,CTAS,Cintas Corporation,Services,Business Services
819,CTB,Cooper Tire & Rubber Co.,Consumer Goods,Rubber & Plastics
820,CTBI,Community Trust Bancorp Inc.,Financial,Regional - Southeast Banks
821,CTCT,"Constant Contact, Inc.",Services,Marketing Services
822,CTG,Computer Task Group Inc.,Technology,Information Technology Services
823,CTHR,Charles & Colvard Ltd.,Services,Jewelry Stores
824,CTIB,CTI Industries Corp.,Consumer Goods,Rubber & Plastics
825,CTL,"CenturyLink, Inc.",Technology,Telecom Services - Domestic
826,CTO,Consolidated Tomoka Land Co.,Financial,Real Estate Development
